       1861.8920   5.5869287e-08
       1862.1404   5.5920881e-08
       1862.3889   5.5972580e-08
       1862.6373   5.6024286e-08
       1862.8858   5.6075999e-08
       1863.1344   5.6127813e-08
       1863.3829   5.6179688e-08
       1863.6315   5.6231570e-08
       1863.8802   5.6283459e-08
       1864.1288   5.6335477e-08
       1864.3775   5.6387517e-08
       1864.6263   5.6439565e-08
       1864.8750   5.6491637e-08
       1865.0000   5.6517849e-08
       1865.1238   5.6543826e-08
       1865.3727   5.6596022e-08
       1865.6215   5.6648225e-08
       1865.8704   5.6700482e-08
       1866.1194   5.6752816e-08
       1866.3683   5.6805158e-08
       1866.6173   5.6857507e-08
       1866.8664   5.6909933e-08
       1867.1154   5.6962404e-08
       1867.3645   5.7014882e-08
       1867.6137   5.7067367e-08
       1867.8628   5.7119949e-08
       1868.1120   5.7172547e-08
       1868.3613   5.7225153e-08
       1868.6105   5.7277780e-08
       1868.8598   5.7330492e-08
       1875.0000   5.8634695e-08
       1885.0000   6.0787296e-08
       1895.0000   6.3002774e-08
       1900.5388   6.4265369e-08
       1900.7924   6.4323494e-08
       1901.0460   6.4381631e-08
       1901.2996   6.4439777e-08
       1901.5532   6.4497930e-08
       1901.8069   6.4556041e-08
       1902.0607   6.4614161e-08
       1902.3144   6.4672288e-08
       1902.5682   6.4730390e-08
       1902.8220   6.4788403e-08
       1903.0759   6.4846424e-08
       1903.3298   6.4904453e-08
       1903.5837   6.4962376e-08
       1903.8377   6.5020196e-08
       1904.0917   6.5078025e-08
       1904.3457   6.5135861e-08
       1904.5998   6.5193452e-08
       1904.8539   6.5250972e-08
       1905.0000   6.5284052e-08
       1905.1080   6.5308499e-08
       1905.3622   6.5366028e-08
       1905.6164   6.5423116e-08
       1905.8706   6.5480212e-08
       1906.1249   6.5537315e-08
       1906.3792   6.5594268e-08
       1906.6335   6.5650795e-08
       1906.8879   6.5707329e-08
       1907.1423   6.5763870e-08
       1907.3967   6.5820033e-08
       1907.6512   6.5875847e-08
       1907.9057   6.5931668e-08
       1908.1602   6.5987497e-08
       1908.4148   6.6042633e-08
       1908.6694   6.6097570e-08
       1908.9240   6.6152515e-08
       1909.1787   6.6207440e-08
       1909.4334   6.6261321e-08
       1909.6882   6.6315210e-08
       1909.9429   6.6369105e-08
       1910.1977   6.6422659e-08
       1910.4526   6.6475314e-08
       1910.7075   6.6527976e-08
       1910.9624   6.6580645e-08
       1911.2173   6.6632562e-08
       1911.4723   6.6683815e-08
       1911.7273   6.6735074e-08
       1911.9824   6.6786341e-08
       1912.2374   6.6836362e-08
       1912.4926   6.6886046e-08
       1912.7477   6.6935736e-08
       1913.0029   6.6985367e-08
       1913.2581   6.7033326e-08
       1913.5134   6.7081291e-08
       1913.7686   6.7129262e-08
       1914.0240   6.7176699e-08
       1914.2793   6.7222819e-08
       1914.5347   6.7268945e-08
       1914.7901   6.7315077e-08
       1915.0000   6.7352276e-08
       1915.0456   6.7360161e-08
       1925.0000   6.8817374e-08
       1935.0000   7.0912116e-08
       1945.0000   7.4217732e-08
       1955.0000   7.7217927e-08
       1967.0000   8.0376010e-08
       1976.0000   8.2728816e-08
       1984.0000   8.4872932e-08
       1995.0000   8.7856398e-08
       2005.0000   9.0592101e-08
       2015.0000   9.3451201e-08
       2025.0000   9.6460523e-08
       2035.0000   9.9518902e-08
       2045.0000   1.0261707e-07
       2055.0000   1.0575765e-07
       2065.0000   1.0893328e-07
       2074.0000   1.1186420e-07
       2078.0000   1.1318002e-07
       2085.0000   1.1548505e-07
       2095.0000   1.1878821e-07
       2105.0000   1.2215318e-07
       2115.0000   1.2562844e-07
       2125.0000   1.2915896e-07
       2135.0000   1.3268599e-07
       2135.2746   1.3278325e-07
       2135.5594   1.3288431e-07
       2135.8443   1.3298546e-07
       2136.1293   1.3308662e-07
       2136.4142   1.3318780e-07
       2136.6992   1.3328922e-07
       2136.9843   1.3339069e-07
       2137.2694   1.3349217e-07
       2137.5545   1.3359371e-07
       2137.8397   1.3369551e-07
       2138.1249   1.3379732e-07
       2138.4101   1.3389914e-07
       2138.6954   1.3400111e-07
       2138.9807   1.3410328e-07
       2139.2660   1.3420546e-07
       2139.5514   1.3430766e-07
       2139.8368   1.3441009e-07
       2140.1223   1.3451264e-07
       2140.4078   1.3461521e-07
       2140.6933   1.3471780e-07
       2140.9789   1.3482071e-07
       2141.2645   1.3492366e-07
       2141.5502   1.3502662e-07
       2141.8359   1.3512966e-07
       2142.1216   1.3523300e-07
       2142.4074   1.3533635e-07
       2142.6932   1.3543971e-07
       2142.9790   1.3554323e-07
       2143.2649   1.3564696e-07
       2143.5508   1.3575070e-07
       2143.8368   1.3585446e-07
       2144.1228   1.3595845e-07
       2144.4088   1.3606256e-07
       2144.6949   1.3616668e-07
       2144.9810   1.3627082e-07
       2145.0000   1.3627773e-07
       2145.2672   1.3637525e-07
       2145.5534   1.3647972e-07
       2145.8396   1.3658420e-07
       2146.1258   1.3668875e-07
       2146.4122   1.3679354e-07
       2146.6985   1.3689834e-07
       2146.9849   1.3700315e-07
       2147.2713   1.3710809e-07
       2147.5577   1.3721318e-07
       2147.8442   1.3731828e-07
       2148.1308   1.3742340e-07
       2148.4173   1.3752868e-07
       2148.7039   1.3763403e-07
       2148.9906   1.3773940e-07
       2149.2773   1.3784479e-07
       2155.0000   1.3995554e-07
       2165.0000   1.4362570e-07
       2175.0000   1.4723308e-07
       2185.0000   1.5080464e-07
       2195.0000   1.5437434e-07
       2205.0000   1.5800569e-07
       2215.0000   1.6174283e-07
       2225.0000   1.6553843e-07
       2235.0000   1.6935560e-07
       2245.0000   1.7319064e-07
       2255.0000   1.7702380e-07
       2265.0000   1.8083440e-07
       2275.0000   1.8465859e-07
       2285.0000   1.8891652e-07
       2295.0000   1.9579989e-07
       2305.0000   2.1064609e-07
       2314.1245   2.3287336e-07
       2314.4332   2.3367738e-07
       2314.7419   2.3447445e-07
       2315.0000   2.3514064e-07
       2315.0507   2.3527162e-07
       2315.3596   2.3606889e-07
       2315.6684   2.3685423e-07
       2315.9773   2.3763082e-07
       2316.2863   2.3840752e-07
       2316.5953   2.3918432e-07
       2316.9043   2.3993498e-07
       2317.2134   2.4068034e-07
       2317.5225   2.4142580e-07
       2317.8317   2.4216789e-07
       2318.1409   2.4287114e-07
       2318.4501   2.4357447e-07
       2318.7594   2.4427790e-07
       2319.0687   2.4496375e-07
       2319.3781   2.4561447e-07
       2319.6875   2.4626528e-07
       2319.9969   2.4691617e-07
       2320.3064   2.4753032e-07
       2320.6159   2.4811860e-07
       2320.9255   2.4870695e-07
       2321.2351   2.4929539e-07
       2321.5448   2.4982366e-07
       2321.8545   2.5034046e-07
       2322.1642   2.5085734e-07
       2322.4740   2.5136698e-07
       2322.7838   2.5180440e-07
       2323.0936   2.5224189e-07
       2323.4035   2.5267943e-07
       2323.7135   2.5308743e-07
       2324.0235   2.5343913e-07
       2324.3335   2.5379088e-07
       2324.6436   2.5414268e-07
       2324.9537   2.5444039e-07
       2325.0000   2.5447942e-07
       2325.2638   2.5470160e-07
       2325.5740   2.5496284e-07
       2325.8842   2.5522411e-07
       2326.1945   2.5540592e-07
       2326.5048   2.5557367e-07
       2326.8152   2.5574143e-07
       2327.1256   2.5589957e-07
       2327.4360   2.5597279e-07
       2327.7465   2.5604602e-07
       2328.0570   2.5611925e-07
       2328.3676   2.5615929e-07
       2328.6782   2.5613889e-07
       2328.9888   2.5611848e-07
       2329.2995   2.5609806e-07
       2329.6102   2.5602252e-07
       2329.9210   2.5591128e-07
       2330.2318   2.5580002e-07
       2330.5427   2.5568875e-07
       2330.8535   2.5550341e-07
       2331.1645   2.5530594e-07
       2331.4755   2.5510845e-07
       2331.7865   2.5490197e-07
       2332.0975   2.5462459e-07
       2332.4086   2.5434716e-07
       2332.7198   2.5406969e-07
       2333.0310   2.5376590e-07
       2333.3422   2.5341628e-07
       2333.6535   2.5306660e-07
       2333.9648   2.5271688e-07
       2334.2761   2.5232814e-07
       2334.5875   2.5191519e-07
       2334.8989   2.5150218e-07
       2335.0000   2.5136815e-07
       2335.2104   2.5108912e-07
       2335.5219   2.5062966e-07
       2335.8335   2.5016320e-07
       2336.1451   2.4969669e-07
       2336.4567   2.4922487e-07
       2345.0000   2.3406935e-07
       2355.0000   2.2197167e-07
       2365.0000   2.1963568e-07
       2375.0000   2.2195440e-07
       2385.0000   2.2537073e-07
       2395.0000   2.2891636e-07
       2405.0000   2.3251663e-07
       2415.0000   2.3617055e-07
       2425.0000   2.3978508e-07
       2435.0000   2.4327319e-07
       2445.0000   2.4667506e-07
       2455.0000   2.5008397e-07
       2462.8622   2.5278108e-07
       2463.1908   2.5289402e-07
       2463.5194   2.5300697e-07
       2463.8480   2.5312003e-07
       2464.1766   2.5323310e-07
       2464.5054   2.5334620e-07
       2464.8341   2.5345932e-07
       2465.0000   2.5351645e-07
       2465.1629   2.5357255e-07
       2465.4918   2.5368580e-07
       2465.8206   2.5379907e-07
       2466.1496   2.5391240e-07
       2466.4786   2.5402582e-07
       2466.8076   2.5413926e-07
       2467.1366   2.5425272e-07
       2467.4657   2.5436629e-07
       2467.7949   2.5447993e-07
       2468.1241   2.5459359e-07
       2468.4533   2.5470726e-07
       2468.7826   2.5482110e-07
       2469.1119   2.5493499e-07
       2469.4413   2.5504888e-07
       2469.7707   2.5516282e-07
       2470.1002   2.5527695e-07
       2470.4297   2.5539110e-07
       2470.7592   2.5550526e-07
       2471.0888   2.5561952e-07
       2471.4184   2.5573394e-07
       2471.7481   2.5584837e-07
       2472.0778   2.5596282e-07
       2472.4076   2.5607744e-07
       2472.7374   2.5619217e-07
       2473.0673   2.5630691e-07
       2473.3972   2.5642166e-07
       2473.7271   2.5653667e-07
       2474.0571   2.5665172e-07
       2474.3871   2.5676679e-07
       2474.7172   2.5688191e-07
       2475.0000   2.5698074e-07
       2475.0473   2.5699728e-07
       2475.3775   2.5711267e-07
       2475.7077   2.5722807e-07
       2476.0379   2.5734360e-07
       2476.3682   2.5745931e-07
       2476.6986   2.5757503e-07
       2477.0290   2.5769078e-07
       2477.3594   2.5780672e-07
       2477.6898   2.5792277e-07
       2478.0204   2.5803884e-07
       2478.3509   2.5815493e-07
       2478.6815   2.5827128e-07
       2479.0122   2.5838767e-07
       2485.0000   2.6050604e-07
       2495.0000   2.6407225e-07
       2505.0000   2.6764314e-07
       2513.0000   2.7048447e-07
       2518.0000   2.7224583e-07
       2525.0000   2.7469094e-07
       2535.0000   2.7816508e-07
       2545.0000   2.8166955e-07
       2555.0000   2.8521776e-07
       2565.0000   2.8877919e-07
       2575.0000   2.9234826e-07
       2585.0000   2.9596668e-07
       2595.0000   2.9967332e-07
       2605.0000   3.0342253e-07
       2615.0000   3.0716509e-07
       2625.0000   3.1087813e-07
       2635.0000   3.1452382e-07
       2645.0000   3.1812624e-07
       2652.4574   3.2082090e-07
       2652.8112   3.2094910e-07
       2653.1651   3.2107740e-07
       2653.5190   3.2120572e-07
       2653.8729   3.2133406e-07
       2654.2270   3.2146246e-07
       2654.5810   3.2159093e-07
       2654.9351   3.2171941e-07
       2655.0000   3.2174295e-07
